"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSVORM","AANTAL_INSCHRIJVINGEN"
"2020","Gelderland","0275","Rheden","reguliere inst.","bachelor","30HD","Hogeschool Van Hall Larenstein","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",1673
"2020","Gelderland","0289","Wageningen","reguliere inst.","associate degree","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","DT",-1
"2020","Gelderland","0289","Wageningen","reguliere inst.","associate degree","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",27
"2020","Gelderland","0289","Wageningen","reguliere inst.","associate degree","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",25
"2020","Gelderland","0289","Wageningen","reguliere inst.","bachelor","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",259
"2020","Gelderland","0289","Wageningen","reguliere inst.","bachelor","30TX","Aeres Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",333
"2020","Gelderland","0289","Wageningen","reguliere inst.","master","30TX","Aeres Hogeschool","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","DT",82
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","DT",33
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","VT",113
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",101
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",82
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",46
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","DT",47
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",6
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","DT",137
"2020","Groningen","0014","Groningen","reguliere inst.","associate degree","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",22
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","DT",698
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","DU",160
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","VT",10634
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",357
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",3174
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",271
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",505
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",4364
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","leraar basisonderwijs","VT",1293
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",178
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","VT",605
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",819
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","DT",325
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","VT",5908
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",159
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",438
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",90
"2020","Groningen","0014","Groningen","reguliere inst.","bachelor","31FR","NHL Stenden Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",120
"2020","Groningen","0014","Groningen","reguliere inst.","master","01VU","Christelijke Hogeschool Windesheim","ONDERWIJS","lerarenopleidingen speciaal onderwijs","DT",31
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ECONOMIE","n.v.t. (economie)","VT",195
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",40
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",47
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",233
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",34
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",26
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","ONDERWIJS","n.v.t. (onderwijs)","DT",33
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","SECTOROVERSTIJGEND","sectoroverstijgend","VT",42
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","DT",59
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VT",104
"2020","Groningen","0014","Groningen","reguliere inst.","master","25BE","Hanzehogeschool Groningen","TECHNIEK","n.v.t. (techniek)","VT",37
"2020","Groningen","0014","Groningen","reguliere inst.","master","31FR","NHL Stenden Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","hogere kaderopleiding pedagogiek","DT",39
"2020","Groningen","0014","Groningen","reguliere inst.","master","31FR","NHL Stenden Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","DT",223
"2020","Limburg","0917","Heerlen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","DT",18
"2020","Limburg","0917","Heerlen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VT",119
"2020","Limburg","0917","Heerlen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",164
"2020","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","DT",33
"2020","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VT",577
"2020","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",246
"2020","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",177
"2020","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",2187
"2020","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",113
"2020","Limburg","0917","Heerlen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",2190
"2020","Limburg","0917","Heerlen","reguliere inst.","master","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",25
"2020","Limburg","0917","Heerlen","reguliere inst.","master","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",61
"2020","Limburg","0917","Heerlen","reguliere inst.","master","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",7
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VT",2863
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",259
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",33
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",151
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",1153
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",307
"2020","Limburg","0935","Maastricht","reguliere inst.","master","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen voortgezette bouwkunst","DU",35
"2020","Limburg","0935","Maastricht","reguliere inst.","master","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","voortgezette kunstopleidingen","VT",223
"2020","Limburg","0983","Venlo","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",34
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",545
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DT",-1
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VT",2702
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",26
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",81
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",-1
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",1004
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VT",142
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",68
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","DT",172
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VT",2444
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",61
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",652
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",246
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",70
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",428
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",77
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",219
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",264
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",502
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","DT",159
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","VT",-1
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","opleidingen tot leraar vo van de 1ste graad in alg. vakken","VT",54
"2020","Noord-Brabant","0748","Bergen op Zoom","reguliere inst.","master","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen speciaal onderwijs","DT",98
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DT",511
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",135
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",100
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",125
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",241
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DT",980
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DU",153
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VT",5610
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",204
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",1068
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",444
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",61
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",1534
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",132
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",508
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",659
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",437
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","DU",47
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",3982
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",5318
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VT",1349
"2020","Noord-Brabant","0758","Breda","reguliere inst.","master","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","DT",39
"2020","Noord-Brabant","0758","Breda","reguliere inst.","master","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",106
"2020","Noord-Brabant","0758","Breda","reguliere inst.","master","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VT",27
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DT",90
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DU",52
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VT",153
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",108
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",71
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",16
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",35
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",265
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",29
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",546
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DT",427
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DU",26
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VT",5123
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",191
