"STUDIEJAAR","PROVINCIENAAM","GEMEENTENUMMER","GEMEENTENAAM","SOORT_INSTELLING","TYPE_HOGER_ONDERWIJS","INSTELLINGSCODE_ACTUEEL","INSTELLINGSNAAM_ACTUEEL","ONDERDEEL","SUBONDERDEEL","OPLEIDINGSVORM","AANTAL_EERSTEJAARS_INGESCHREVENEN"
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",37
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",10
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",23
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",287
"2020","Limburg","0935","Maastricht","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",53
"2020","Limburg","0983","Venlo","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",14
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",142
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VT",712
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",11
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",17
"2020","Limburg","0983","Venlo","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",258
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VT",42
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",29
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","DT",32
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ECONOMIE","n.v.t. (economie)","VT",593
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",26
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",169
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","25JX","Zuyd Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",79
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",17
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",122
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",-1
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",84
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",10
"2020","Limburg","1883","Sittard-Geleen","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",103
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DT",119
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",35
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",47
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",54
"2020","Noord-Brabant","0758","Breda","reguliere inst.","associate degree","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",94
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DT",111
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DU",23
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VT",1256
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",25
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",307
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",78
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",471
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",24
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",162
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",169
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",84
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",848
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",1192
"2020","Noord-Brabant","0758","Breda","reguliere inst.","bachelor","21UI","Breda University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VT",320
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DT",15
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DU",5
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VT",53
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",31
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",34
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",5
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",10
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",68
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",17
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","02NT","Design Academy Eindhoven","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",162
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DT",61
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DU",-1
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VT",1139
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",39
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",1111
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",45
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",96
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",1005
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",44
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",116
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",41
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",146
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",81
"2020","Noord-Brabant","0772","Eindhoven","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",1653
"2020","Noord-Brabant","0794","Helmond","reguliere inst.","bachelor","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","DT",-1
"2020","Noord-Brabant","0794","Helmond","reguliere inst.","bachelor","08OK","Pedagogische Hogeschool De Kempel","ONDERWIJS","leraar basisonderwijs","VT",199
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DT",106
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DU",74
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VT",419
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",37
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",60
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",87
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",41
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","DT",28
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VT",1792
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",35
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",239
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",64
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",298
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",80
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",923
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","21CW","HAS green academy","LANDBOUW_EN_NATUURLIJKE_OMGEVING","n.v.t. (landbouw en natuurlijke omgeving)","VT",799
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",77
"2020","Noord-Brabant","0796","'s-Hertogenbosch","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",132
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","associate degree","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",39
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","associate degree","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",19
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","DT",29
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","DU",40
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",252
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","DT",57
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ECONOMIE","n.v.t. (economie)","VT",1279
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",84
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",104
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",5
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",71
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","DT",16
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","leraar basisonderwijs","VT",118
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DT",12
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","DU",-1
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","lerarenopleidingen op het gebied van de kunst","VT",83
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","DT",86
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","ONDERWIJS","n.v.t. (onderwijs)","VT",376
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",159
"2020","Noord-Brabant","0855","Tilburg","reguliere inst.","bachelor","30GB","Fontys Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",195
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","07GR","Avans Hogeschool","ECONOMIE","n.v.t. (economie)","VT",80
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","07GR","Avans Hogeschool","TECHNIEK","n.v.t. (techniek)","VT",30
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","ECONOMIE","n.v.t. (economie)","VT",28
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",57
"2020","Noord-Brabant","1674","Roosendaal","reguliere inst.","associate degree","21MI","HZ University of Applied Sciences","TECHNIEK","n.v.t. (techniek)","VT",34
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","DT",26
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VT",91
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ECONOMIE","n.v.t. (economie)","VT",357
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","DT",47
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEDRAG_EN_MAATSCHAPPIJ","n.v.t. (gedrag en maatschappij)","VT",143
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DT",52
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","DU",-1
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","GEZONDHEIDSZORG","n.v.t. (gezondheidszorg)","VT",111
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DT",43
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","DU",7
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","ONDERWIJS","leraar basisonderwijs","VT",89
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","DT",35
"2020","Noord-Holland","0361","Alkmaar","reguliere inst.","bachelor","27PZ","Hogeschool Inholland","TECHNIEK","n.v.t. (techniek)","VT",248
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","21QA","Amsterdamse Hogeschool voor de Kunsten","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",34
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","DT",12
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","21UG","Hogeschool IPABO Amsterdam Alkmaar","ONDERWIJS","leraar basisonderwijs","VT",16
"2020","Noord-Holland","0363","Amsterdam","reguliere inst.","associate degree","25BE","Hanzehogeschool Groningen","TAAL_EN_CULTUUR","opleidingen op het gebied van de kunst","VT",8
